id,batch_id,user_id,name,actionable_type,actionable_id,target_type,target_id,model_type,model_id,fields,status,exception,created_at,updated_at,original,changes
338,9d1a71ad-5567-4eae-a371-c86e6763f3f2,2,Delete,App\Models\Refugee,1,App\Models\Refugee,1,App\Models\Refugee,1.0,,finished,,2024-09-26 19:43:38,2024-09-26 19:43:38,,
339,9d1a71ad-5bf3-4a7b-9503-efd668f00c34,2,Delete,App\Models\Refugee,2,App\Models\Refugee,2,App\Models\Refugee,2.0,,finished,,2024-09-26 19:43:38,2024-09-26 19:43:38,,
340,9d1a71ad-6150-430b-b378-043b9eff4eee,2,Delete,App\Models\Refugee,3,App\Models\Refugee,3,App\Models\Refugee,3.0,,finished,,2024-09-26 19:43:38,2024-09-26 19:43:38,,
341,9d1a71ad-64ab-49e3-bca7-e2f0082a307c,2,Delete,App\Models\Refugee,4,App\Models\Refugee,4,App\Models\Refugee,4.0,,finished,,2024-09-26 19:43:38,2024-09-26 19:43:38,,
342,9d1a71ad-67fc-4d68-b29c-4bf2673bcd27,2,Delete,App\Models\Refugee,5,App\Models\Refugee,5,App\Models\Refugee,5.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
343,9d1a71ad-6ad6-49c3-a999-020745742345,2,Delete,App\Models\Refugee,6,App\Models\Refugee,6,App\Models\Refugee,6.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
344,9d1a71ad-6e53-41d6-ab7b-74f06269e7fd,2,Delete,App\Models\Refugee,7,App\Models\Refugee,7,App\Models\Refugee,7.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
345,9d1a71ad-711f-4b79-920b-a06eabb9350b,2,Delete,App\Models\Refugee,8,App\Models\Refugee,8,App\Models\Refugee,8.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
346,9d1a71ad-7540-42f9-bf51-b133ef83d257,2,Delete,App\Models\Refugee,9,App\Models\Refugee,9,App\Models\Refugee,9.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
347,9d1a71ad-78e0-4372-93be-0664840f0775,2,Delete,App\Models\Refugee,10,App\Models\Refugee,10,App\Models\Refugee,10.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
348,9d1a71ad-7b71-477d-9618-18ca50a8f566,2,Delete,App\Models\Refugee,11,App\Models\Refugee,11,App\Models\Refugee,11.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
349,9d1a71ad-7e0a-43ea-9362-a5f609df2ea1,2,Delete,App\Models\Refugee,12,App\Models\Refugee,12,App\Models\Refugee,12.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
350,9d1a71ad-811f-4192-b2f1-3e371aacf74d,2,Delete,App\Models\Refugee,13,App\Models\Refugee,13,App\Models\Refugee,13.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
351,9d1a71ad-8411-40e6-a559-43a6f11dd171,2,Delete,App\Models\Refugee,14,App\Models\Refugee,14,App\Models\Refugee,14.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
352,9d1a71ad-88a6-4f5d-8890-ffcd5731f85a,2,Delete,App\Models\Refugee,15,App\Models\Refugee,15,App\Models\Refugee,15.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
353,9d1a71ad-8bce-487d-8adf-58939188c638,2,Delete,App\Models\Refugee,16,App\Models\Refugee,16,App\Models\Refugee,16.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
354,9d1a71ad-8e46-4f38-bfcd-78c7d6016e2a,2,Delete,App\Models\Refugee,17,App\Models\Refugee,17,App\Models\Refugee,17.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
355,9d1a71ad-9070-4a78-a66a-84b3a5a476f2,2,Delete,App\Models\Refugee,18,App\Models\Refugee,18,App\Models\Refugee,18.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
356,9d1a71ad-92df-41b5-bdf6-06986374ea97,2,Delete,App\Models\Refugee,19,App\Models\Refugee,19,App\Models\Refugee,19.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
357,9d1a71ad-9690-4c94-93fa-7c69a5006f9a,2,Delete,App\Models\Refugee,20,App\Models\Refugee,20,App\Models\Refugee,20.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
358,9d1a71ad-9be3-48aa-926e-86054b59e8a1,2,Delete,App\Models\Refugee,21,App\Models\Refugee,21,App\Models\Refugee,21.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
359,9d1a71ad-9e77-44ff-9922-49f49683dc80,2,Delete,App\Models\Refugee,22,App\Models\Refugee,22,App\Models\Refugee,22.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
360,9d1a71ad-a158-42be-8528-fa6dfadcf58a,2,Delete,App\Models\Refugee,23,App\Models\Refugee,23,App\Models\Refugee,23.0,,finished,,2024-09-26 19:43:39,2024-09-26 19:43:39,,
361,9d1aaaee-1f29-4797-9675-582b1cf1f4dc,2,Update,App\Models\Bot,1,App\Models\Bot,1,App\Models\Bot,1.0,,finished,,2024-09-26 22:23:44,2024-09-26 22:23:44,"{""status"":1,""prompt"":""Hi, I\u2019m ChatGPT, your virtual assistant. Would you like to create a Refugee Identification Card, or would you prefer general assistance with a different question? Based on your choice, I\u2019ll guide you through the process.\r\n\r\nPlease select one of the following options:\r\n\r\n\t1.\tI need a Refugee Identification Card.\r\n\t2.\tI want general ChatGPT assistance.\r\n\r\nIf the user chooses \u2018I need a Refugee Identification Card\u2019:\r\n\r\n\u201cGreat! Let\u2019s create your Refugee Identification Card. I will ask you questions one by one, and based on your answers, I\u2019ll generate the complete card for you. Let\u2019s begin!\u201d\r\n\r\nNote: After each user response, check if any details have already been provided previously, ensuring only missing information is requested.\r\n\r\n\t\u2022\tFirst question: \u201cWhat\u2019s your full name?\u201d\r\n\r\nAfter receiving the answer:\r\n\r\n\t\u2022\tSecond question: \u201cWhat\u2019s your date of birth?\u201d\r\n\r\nProceed sequentially with the following questions:\r\n\r\n\t1.\tWhat\u2019s your gender?\r\n\t2.\tWhat\u2019s your nationality?\r\n\t3.\tWhere are you currently staying (camp or shelter)?\r\n\t4.\tCan you provide a contact number or emergency contact?\r\n\t5.\tDo you have any health conditions or allergies that should be noted?\r\n\t6.\tDo you have any dependents (such as children) with you? If yes, how many and what are their names?\r\n\t7.\tWould you like to list any special needs or types of aid you require (medical, food, etc.)?\r\n    8. Ask the user to send a Photo of him using the phone camera\r\n\r\n\r\nAfter receiving all answers:\r\n\r\nFinal Step:\r\n\r\nOnce you\u2019ve provided all the information, I will generate your Refugee Identification Card based on the details you\u2019ve shared.\r\n\r\nIf the user chooses \u2018I want general ChatGPT assistance\u2019:\r\n\r\n\u201cSure! Feel free to ask your question, and I\u2019ll do my best to assist you with general information.\u201d\r\n\r\nAfter all questions for the refugee card are answered:\r\n\r\nBased on the collected details, the Refugee Identification Card will be generated in ASCII format.\r\n\r\nDynamic Interaction:\r\nMake sure the bot processes each user answer before asking the next question. Additionally, based on previous responses stored in {previous_questions}, \r\nanalyze if any fields are already answered or filled and adjust the conversation flow accordingly. Only ask for missing or unclear information.\r\n\r\nuser answer is: {message_text}\r\n\r\nbefore each question display the knowledge that you have collected about the user,\r\nyou might receive duplicate information, always double check if the missing information was previously given by the user\r\nwhen use reply with short answer, analyze to check if it fits one the needed inforamtion, especially when user reply with yes or no, check the answer sent by chatgpt for this question and fill the field accordingly""}","{""status"":true,""prompt"":""Hi, I\u2019m ChatGPT, your virtual assistant. Would you like to create a Refugee Identification Card, or would you prefer general assistance with a different question? Based on your choice, I\u2019ll guide you through the process.\r\n\r\nPlease select one of the following options:\r\n\r\n\t1.\tI need a Refugee Identification Card.\r\n\t2.\tI want general ChatGPT assistance.\r\n\r\nIf the user chooses \u2018I need a Refugee Identification Card\u2019:\r\n\r\n\u201cGreat! Let\u2019s create your Refugee Identification Card. I will ask you questions one by one, and based on your answers, I\u2019ll generate the complete card for you. Let\u2019s begin!\u201d\r\n\r\nNote: After each user response, check if any details have already been provided previously, ensuring only missing information is requested.\r\n\r\n\t\u2022\tFirst question: \u201cWhat\u2019s your full name?\u201d\r\n\r\nAfter receiving the answer:\r\n\r\n\t\u2022\tSecond question: \u201cWhat\u2019s your date of birth?\u201d\r\n\r\nProceed sequentially with the following questions:\r\n\r\n\t1.\tWhat\u2019s your gender?\r\n\t2.\tWhat\u2019s your nationality?\r\n\t3.\tWhere are you currently staying (camp or shelter)?\r\n\t4.\tCan you provide a contact number or emergency contact?\r\n\t5.\tDo you have any health conditions or allergies that should be noted?\r\n\t6.\tDo you have any dependents (such as children) with you? If yes, how many and what are their names?\r\n\t7.\tWould you like to list any special needs or types of aid you require (medical, food, etc.)?\r\n    8. Ask the user to send a Photo of him using the phone camera\r\n\r\n\r\nAfter receiving all answers:\r\n\r\nFinal Step:\r\n\r\nOnce you\u2019ve provided all the information, I will generate your Refugee Identification Card based on the details you\u2019ve shared.\r\n\r\nIf the user chooses \u2018I want general ChatGPT assistance\u2019:\r\n\r\n\u201cSure! Feel free to ask your question, and I\u2019ll do my best to assist you with general information.\u201d\r\n\r\nAfter all questions for the refugee card are answered:\r\n\r\nBased on the collected details, the Refugee Identification Card will be generated in ASCII format.\r\n\r\nDynamic Interaction:\r\nMake sure the bot processes each user answer before asking the next question. Additionally, based on previous responses stored in {previous_questions}, \r\nanalyze if any fields are already answered or filled and adjust the conversation flow accordingly. Only ask for missing or unclear information.\r\n\r\nuser answer is: {message_text}\r\n\r\nbefore each question display the knowledge that you have collected about the user,\r\nyou might receive duplicate information, always double check if the missing information was previously given by the user\r\nwhen use reply with short answer, analyze to check if it fits one the needed inforamtion, especially when user reply with yes or no, check the answer sent by chatgpt for this question and fill the field accordingly.\r\nif the user question is not related to the refugee data, answer without showing refugee data""}"
362,9d1aaee2-0d8f-41bb-967b-8c0ffb259336,2,Update,App\Models\Bot,1,App\Models\Bot,1,App\Models\Bot,1.0,,finished,,2024-09-26 22:34:47,2024-09-26 22:34:47,"{""status"":1,""prompt"":""Hi, I\u2019m ChatGPT, your virtual assistant. Would you like to create a Refugee Identification Card, or would you prefer general assistance with a different question? Based on your choice, I\u2019ll guide you through the process.\r\n\r\nPlease select one of the following options:\r\n\r\n\t1.\tI need a Refugee Identification Card.\r\n\t2.\tI want general ChatGPT assistance.\r\n\r\nIf the user chooses \u2018I need a Refugee Identification Card\u2019:\r\n\r\n\u201cGreat! Let\u2019s create your Refugee Identification Card. I will ask you questions one by one, and based on your answers, I\u2019ll generate the complete card for you. Let\u2019s begin!\u201d\r\n\r\nNote: After each user response, check if any details have already been provided previously, ensuring only missing information is requested.\r\n\r\n\t\u2022\tFirst question: \u201cWhat\u2019s your full name?\u201d\r\n\r\nAfter receiving the answer:\r\n\r\n\t\u2022\tSecond question: \u201cWhat\u2019s your date of birth?\u201d\r\n\r\nProceed sequentially with the following questions:\r\n\r\n\t1.\tWhat\u2019s your gender?\r\n\t2.\tWhat\u2019s your nationality?\r\n\t3.\tWhere are you currently staying (camp or shelter)?\r\n\t4.\tCan you provide a contact number or emergency contact?\r\n\t5.\tDo you have any health conditions or allergies that should be noted?\r\n\t6.\tDo you have any dependents (such as children) with you? If yes, how many and what are their names?\r\n\t7.\tWould you like to list any special needs or types of aid you require (medical, food, etc.)?\r\n    8. Ask the user to send a Photo of him using the phone camera\r\n\r\n\r\nAfter receiving all answers:\r\n\r\nFinal Step:\r\n\r\nOnce you\u2019ve provided all the information, I will generate your Refugee Identification Card based on the details you\u2019ve shared.\r\n\r\nIf the user chooses \u2018I want general ChatGPT assistance\u2019:\r\n\r\n\u201cSure! Feel free to ask your question, and I\u2019ll do my best to assist you with general information.\u201d\r\n\r\nAfter all questions for the refugee card are answered:\r\n\r\nBased on the collected details, the Refugee Identification Card will be generated in ASCII format.\r\n\r\nDynamic Interaction:\r\nMake sure the bot processes each user answer before asking the next question. Additionally, based on previous responses stored in {previous_questions}, \r\nanalyze if any fields are already answered or filled and adjust the conversation flow accordingly. Only ask for missing or unclear information.\r\n\r\nuser answer is: {message_text}\r\n\r\nbefore each question display the knowledge that you have collected about the user,\r\nyou might receive duplicate information, always double check if the missing information was previously given by the user\r\nwhen use reply with short answer, analyze to check if it fits one the needed inforamtion, especially when user reply with yes or no, check the answer sent by chatgpt for this question and fill the field accordingly.\r\nif the user question is not related to the refugee data, answer without showing refugee data""}","{""status"":true,""prompt"":""Hi, I\u2019m ChatGPT, your virtual assistant. Would you like to create a Refugee Identification Card, or would you prefer general assistance with a different question? Based on your choice, I\u2019ll guide you through the process.\r\n\r\nPlease select one of the following options:\r\n\r\n\t1.\tI need a Refugee Identification Card.\r\n\t2.\tI want general ChatGPT assistance.\r\n\r\nIf the user chooses \u2018I need a Refugee Identification Card\u2019:\r\n\r\n\u201cGreat! Let\u2019s create your Refugee Identification Card. I will ask you questions one by one, and based on your answers, I\u2019ll generate the complete card for you. Let\u2019s begin!\u201d\r\n\r\nNote: After each user response, check if any details have already been provided previously, ensuring only missing information is requested.\r\n\r\n\t\u2022\tFirst question: \u201cWhat\u2019s your full name?\u201d\r\n\r\nAfter receiving the answer:\r\n\r\n\t\u2022\tSecond question: \u201cWhat\u2019s your date of birth?\u201d\r\n\r\nProceed sequentially with the following questions:\r\n\r\n\t1.\tWhat\u2019s your gender?\r\n\t2.\tWhat\u2019s your nationality?\r\n\t3.\tWhere are you currently staying (camp or shelter)?\r\n\t4.\tCan you provide a contact number or emergency contact?\r\n\t5.\tDo you have any health conditions or allergies that should be noted?\r\n\t6.\tDo you have any dependents (such as children) with you? If yes, how many and what are their names?\r\n\t7.\tWould you like to list any special needs or types of aid you require (medical, food, etc.)?\r\n    8. Ask the user to send a Photo of him using the phone camera\r\n\r\n\r\nAfter receiving all answers:\r\n\r\nFinal Step:\r\nif the user uploaded his image you can find it here: {latest_image}\r\n\r\nOnce you\u2019ve provided all the information, I will generate your Refugee Identification Card based on the details you\u2019ve shared.\r\n\r\nIf the user chooses \u2018I want general ChatGPT assistance\u2019:\r\n\r\n\u201cSure! Feel free to ask your question, and I\u2019ll do my best to assist you with general information.\u201d\r\n\r\nAfter all questions for the refugee card are answered:\r\n\r\nBased on the collected details, the Refugee Identification Card will be generated in ASCII format.\r\n\r\nDynamic Interaction:\r\nMake sure the bot processes each user answer before asking the next question. Additionally, based on previous responses stored in {previous_questions}, \r\nanalyze if any fields are already answered or filled and adjust the conversation flow accordingly. Only ask for missing or unclear information.\r\n\r\nuser answer is: {message_text}\r\n\r\nbefore each question display the knowledge that you have collected about the user,\r\nyou might receive duplicate information, always double check if the missing information was previously given by the user\r\nwhen use reply with short answer, analyze to check if it fits one the needed inforamtion, especially when user reply with yes or no, check the answer sent by chatgpt for this question and fill the field accordingly.""}"
363,9d1aafe0-24e7-4321-97b4-fa326216e4f4,2,Delete,App\Models\Chat,4541,App\Models\Chat,4541,App\Models\Chat,4541.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
364,9d1aafe0-2890-4cd1-9a73-bb815a816c0a,2,Delete,App\Models\Chat,4542,App\Models\Chat,4542,App\Models\Chat,4542.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
365,9d1aafe0-2c13-4282-84b2-28fed05966ff,2,Delete,App\Models\Chat,4543,App\Models\Chat,4543,App\Models\Chat,4543.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
366,9d1aafe0-31b6-4229-bb86-0bea2a2750b3,2,Delete,App\Models\Chat,4544,App\Models\Chat,4544,App\Models\Chat,4544.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
367,9d1aafe0-35eb-41c2-b903-17e73122e5f7,2,Delete,App\Models\Chat,4545,App\Models\Chat,4545,App\Models\Chat,4545.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
368,9d1aafe0-3bcb-4726-b413-79af4d2b76f5,2,Delete,App\Models\Chat,4546,App\Models\Chat,4546,App\Models\Chat,4546.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
369,9d1aafe0-3fc6-46cc-80db-60b82b62304e,2,Delete,App\Models\Chat,4547,App\Models\Chat,4547,App\Models\Chat,4547.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
370,9d1aafe0-4522-4b55-8e6c-b2c17cf14e16,2,Delete,App\Models\Chat,4548,App\Models\Chat,4548,App\Models\Chat,4548.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
371,9d1aafe0-4866-4bfd-8b36-ea5bc88ca101,2,Delete,App\Models\Chat,4549,App\Models\Chat,4549,App\Models\Chat,4549.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
372,9d1aafe0-4bd1-4eee-bffe-117692e77bdc,2,Delete,App\Models\Chat,4550,App\Models\Chat,4550,App\Models\Chat,4550.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
373,9d1aafe0-4f30-4731-9de9-5408895fb4c3,2,Delete,App\Models\Chat,4552,App\Models\Chat,4552,App\Models\Chat,4552.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
374,9d1aafe0-532d-459f-908d-8a55fec65d55,2,Delete,App\Models\Chat,4553,App\Models\Chat,4553,App\Models\Chat,4553.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
375,9d1aafe0-566f-47ec-a35f-753fb74edbb5,2,Delete,App\Models\Chat,4554,App\Models\Chat,4554,App\Models\Chat,4554.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
376,9d1aafe0-5a60-4b81-8481-08e39e796b01,2,Delete,App\Models\Chat,4557,App\Models\Chat,4557,App\Models\Chat,4557.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
377,9d1aafe0-5dcf-4c50-b62a-0c3f5d274d09,2,Delete,App\Models\Chat,4564,App\Models\Chat,4564,App\Models\Chat,4564.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
378,9d1aafe0-6125-4e39-bcdd-dd6008fd879a,2,Delete,App\Models\Chat,4574,App\Models\Chat,4574,App\Models\Chat,4574.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
379,9d1aafe0-64d8-45c3-bb1f-d8305196f640,2,Delete,App\Models\Chat,4576,App\Models\Chat,4576,App\Models\Chat,4576.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
380,9d1aafe0-67d4-4e04-9245-64abc2b6fcf7,2,Delete,App\Models\Chat,4581,App\Models\Chat,4581,App\Models\Chat,4581.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
381,9d1aafe0-6a7a-4411-837c-7510a57baa65,2,Delete,App\Models\Chat,4590,App\Models\Chat,4590,App\Models\Chat,4590.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
382,9d1aafe0-6eba-4d1b-9961-620780d3b743,2,Delete,App\Models\Chat,4591,App\Models\Chat,4591,App\Models\Chat,4591.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
383,9d1aafe0-726c-406e-8ca4-e3fbbd15c286,2,Delete,App\Models\Chat,4592,App\Models\Chat,4592,App\Models\Chat,4592.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
384,9d1aafe0-755a-4e0b-867d-5538307cbb29,2,Delete,App\Models\Chat,4597,App\Models\Chat,4597,App\Models\Chat,4597.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
385,9d1aafe0-780c-4288-8f8e-faebf2301b00,2,Delete,App\Models\Chat,4598,App\Models\Chat,4598,App\Models\Chat,4598.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
386,9d1aafe0-7b15-4274-b77d-7f8957c1877c,2,Delete,App\Models\Chat,4599,App\Models\Chat,4599,App\Models\Chat,4599.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
387,9d1aafe0-7f46-4984-9dcc-7a32fc7a353a,2,Delete,App\Models\Chat,4608,App\Models\Chat,4608,App\Models\Chat,4608.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
388,9d1aafe0-82e7-4999-b7cd-ce1c80e63235,2,Delete,App\Models\Chat,4616,App\Models\Chat,4616,App\Models\Chat,4616.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
389,9d1aafe0-8683-44dc-be83-050a240e225c,2,Delete,App\Models\Chat,4617,App\Models\Chat,4617,App\Models\Chat,4617.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
390,9d1aafe0-89bd-47d2-a6d0-b9616212f9c5,2,Delete,App\Models\Chat,4618,App\Models\Chat,4618,App\Models\Chat,4618.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
391,9d1aafe0-8f40-4779-95a7-27fb73e89ea2,2,Delete,App\Models\Chat,4621,App\Models\Chat,4621,App\Models\Chat,4621.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
392,9d1aafe0-9522-4c1b-b262-5bf1bcbe52b6,2,Delete,App\Models\Chat,4629,App\Models\Chat,4629,App\Models\Chat,4629.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
393,9d1aafe0-9800-4471-8f64-a470f0f22c01,2,Delete,App\Models\Chat,4630,App\Models\Chat,4630,App\Models\Chat,4630.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
394,9d1aafe0-9af9-47aa-8b9f-c11cc0f0a9a2,2,Delete,App\Models\Chat,4644,App\Models\Chat,4644,App\Models\Chat,4644.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
395,9d1aafe0-9dee-4db8-9cb1-826f7fd35d34,2,Delete,App\Models\Chat,4645,App\Models\Chat,4645,App\Models\Chat,4645.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
396,9d1aafe0-a19b-4441-83e2-8f5a93092931,2,Delete,App\Models\Chat,4646,App\Models\Chat,4646,App\Models\Chat,4646.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
397,9d1aafe0-a48f-4d79-8ae1-ed61af682cc8,2,Delete,App\Models\Chat,4651,App\Models\Chat,4651,App\Models\Chat,4651.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
398,9d1aafe0-a78f-48c5-bd60-fdfec0aeeee8,2,Delete,App\Models\Chat,4652,App\Models\Chat,4652,App\Models\Chat,4652.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
399,9d1aafe0-aa51-4a0b-a453-a7c537b4a9c0,2,Delete,App\Models\Chat,4653,App\Models\Chat,4653,App\Models\Chat,4653.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
400,9d1aafe0-ae03-40c5-ab54-b8bf2ef1b5d6,2,Delete,App\Models\Chat,4654,App\Models\Chat,4654,App\Models\Chat,4654.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
401,9d1aafe0-b136-46a1-9b17-13e13a321d8f,2,Delete,App\Models\Chat,4655,App\Models\Chat,4655,App\Models\Chat,4655.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
402,9d1aafe0-b5e2-4dcb-b6ad-90f1181d3d3d,2,Delete,App\Models\Chat,4656,App\Models\Chat,4656,App\Models\Chat,4656.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
403,9d1aafe0-b8b0-4873-9baa-43d8102d7f83,2,Delete,App\Models\Chat,4657,App\Models\Chat,4657,App\Models\Chat,4657.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
404,9d1aafe0-bbeb-4e61-acbf-cdab9076b89b,2,Delete,App\Models\Chat,4658,App\Models\Chat,4658,App\Models\Chat,4658.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
405,9d1aafe0-c007-4c26-b594-2802e6cd42b8,2,Delete,App\Models\Chat,4659,App\Models\Chat,4659,App\Models\Chat,4659.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
406,9d1aafe0-c35b-47d7-ab4c-d5fe737dbca4,2,Delete,App\Models\Chat,4660,App\Models\Chat,4660,App\Models\Chat,4660.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
407,9d1aafe0-c692-4439-bef3-f5aa07b78e36,2,Delete,App\Models\Chat,4661,App\Models\Chat,4661,App\Models\Chat,4661.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
408,9d1aafe0-c97f-4345-930c-02f16617a753,2,Delete,App\Models\Chat,4662,App\Models\Chat,4662,App\Models\Chat,4662.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
409,9d1aafe0-cc7c-4f21-ae68-e83b7366f33a,2,Delete,App\Models\Chat,4663,App\Models\Chat,4663,App\Models\Chat,4663.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
410,9d1aafe0-d016-49ed-9cbe-bc3c654a86a3,2,Delete,App\Models\Chat,4664,App\Models\Chat,4664,App\Models\Chat,4664.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
411,9d1aafe0-d526-45e0-a52c-164de102bd10,2,Delete,App\Models\Chat,4665,App\Models\Chat,4665,App\Models\Chat,4665.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
412,9d1aafe0-d754-4a50-8607-53c6679f32f6,2,Delete,App\Models\Chat,4666,App\Models\Chat,4666,App\Models\Chat,4666.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
413,9d1aafe0-db10-429b-bacf-05f4ca9145fc,2,Delete,App\Models\Chat,4667,App\Models\Chat,4667,App\Models\Chat,4667.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
414,9d1aafe0-de4e-413c-b699-a043dd646561,2,Delete,App\Models\Chat,4675,App\Models\Chat,4675,App\Models\Chat,4675.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
415,9d1aafe0-e129-47bb-9aae-917a307f057d,2,Delete,App\Models\Chat,4676,App\Models\Chat,4676,App\Models\Chat,4676.0,,finished,,2024-09-26 22:37:34,2024-09-26 22:37:34,,
416,9d1aaff1-51ee-4e2c-9691-310016ac3357,2,Delete,App\Models\Refugee,24,App\Models\Refugee,24,App\Models\Refugee,24.0,,finished,,2024-09-26 22:37:45,2024-09-26 22:37:45,,
417,9d28e7e0-5b8e-4d47-ac23-978ee8e86f02,2,Update,App\Models\Bot,14,App\Models\Bot,14,App\Models\Bot,14.0,,finished,,2024-10-04 00:15:44,2024-10-04 00:15:44,"{""status"":1,""limit"":null}","{""status"":true,""limit"":""10""}"
418,9d86e550-36e5-41a9-921b-abb508ec4d81,2,Update,App\Models\Bot,14,App\Models\Bot,14,App\Models\Bot,14.0,,finished,,2024-11-19 16:36:24,2024-11-19 16:36:24,"{""access_token"":""EAAHN4MvZB9fMBOZBg0Ukt3IXaIC6GQ4Q43W17Jo0vfJaHmsg5hKUOrj5k8W6WoLsUTV2fH2TiZA13qEHMwfpBZC9gb7YpF3DR3BdQLQNlXUv9dHpq9HmapPKOurOpjVymLFjPGxRNp4IP79TK2TNX4VSvtZAw23dtnWsYwUqY15KOXmkIzAC6OK04bZAZBrcBVw"",""status"":1}","{""access_token"":""EAAZA4RZBPp2FIBOZBVVaIB9ZCq8UQnNchimtr8i4fqm9cDhZCrQqD1xCKUW39HlPAfBYR4RVZCMyF0cEko64SEKjUqKqnfaVqZAjM3d5JFNJN7d44OWvOzIlrscHwtPNV6Q5iHyv3VwKnTfO5Jymoi7V3ZAtHS5SpSeZBs70eAZCf0QABc90Cdlz11G1YXKqnvauAk"",""status"":true}"
